Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8937276182,641,The Shard,m@ty2011,2013-06-03 09:53:27,2013-06-03 10:02:52,"[canon, eos, 550d, adobe]",24,3,68089845@N08,56,1,2011-09-29 07:01:29,2011-09-28 07:01:56,177,Slovakia
beautifulcapture,347276@N23,8924141004,642,Dusk in Innsbruck,NoamC - www.noamchen.com,2013-06-02 08:33:55,2013-06-03 10:02:03,"[innsbruck, austria, dusk, susnet]",52,7,10306345@N08,598,1,2007-07-19 03:13:20,2007-07-19 02:58:32,105,"Tel Aviv, Israel"
beautifulcapture,347276@N23,8893413327,643,Monastery Rousanou,siam wahid,2013-05-30 14:39:28,2013-06-03 10:01:59,"[meteora, greece, travel, historic]",40,8,72723821@N02,136,1,2012-01-06 02:09:00,2011-12-24 02:41:49,174,Bangladesh
beautifulcapture,347276@N23,8924534524,644,Mysterious wonders,Charmaine Sylvia Photography,2013-06-02 09:13:39,2013-06-03 10:00:48,"[sooc, natural, light, portrait]",13,0,45889790@N06,45,0,2009-12-27 13:53:53,2009-12-24 19:56:47,319,
beautifulcapture,347276@N23,8936675459,645,Norway - Fredvang,Steven Ritzer,2013-06-03 09:59:19,2013-06-03 09:59:21,"[landscape, norway, norwegen, mountain]",31,7,45758835@N06,124,1,2011-10-20 02:53:53,2009-12-19 12:51:00,181,"Berlin - Potsdam - Ludwigsfelde, Deutschland"
beautifulcapture,347276@N23,8936708359,646,A Cloud,spodzone,2013-06-03 09:58:07,2013-06-03 09:59:18,"[airy, art, awe, blackandwhite]",12,4,7486487@N08,5663,1,2007-03-20 12:10:05,2007-03-20 12:06:18,183,"Portpatrick, Scotland"
beautifulcapture,347276@N23,8937023348,647,Blue Bajou,Jim Mayes,2013-06-03 09:27:27,2013-06-03 09:58:24,"[sony, alpha, digital, 50mm]",37,8,7924276@N03,7489,1,2007-04-22 04:23:58,2007-04-22 03:59:27,1763,
beautifulcapture,347276@N23,8640524531,648,Trentham Gardens This Way,David Chennell,2013-04-11 16:53:17,2013-06-03 09:58:11,"[sculpture, trentham, trenthamgardens, shropshire]",6,1,46546035@N08,1471,1,2010-01-13 10:52:55,2010-01-12 14:10:08,83,
beautifulcapture,347276@N23,8238466224,649,1010357,claudio sgarbanti,2012-12-02 10:08:45,2013-06-03 09:57:49,"[cat, nophotoshop, noretouch, leica]",60,2,90683341@N07,39,0,2012-12-02 04:11:12,2012-12-02 03:59:04,12,
beautifulcapture,347276@N23,8936433047,650,Hydrangea macrophilla,Jim Mayes,2013-06-03 09:30:55,2013-06-03 09:57:26,"[sony, alpha, digital, 100mm]",33,6,7924276@N03,7489,1,2007-04-22 04:23:58,2007-04-22 03:59:27,1763,
beautifulcapture,347276@N23,8936305719,651,"Millennium Bridge, London",redpopcreative,2013-06-03 09:17:31,2013-06-03 09:57:05,"[instagramapp, square, squareformat, iphoneography]",15,1,46717335@N07,890,1,2010-01-19 07:15:45,2010-01-19 06:49:01,11,
beautifulcapture,347276@N23,8936684539,652,,Brù*,2013-06-03 09:56:47,2013-06-03 09:56:48,[],10,4,46402111@N08,547,1,2010-01-08 14:58:19,2010-01-08 09:48:30,601,
beautifulcapture,347276@N23,8937186654,653,"Portada principal, Universitat de Cervera",Jesus Cano Sanchez,2013-06-03 09:45:59,2013-06-03 09:55:47,"[elsenyordelsbertins, canon, eos20d, efs1855]",14,1,31526369@N00,3649,1,2005-08-23 14:03:10,2005-08-23 04:51:43,160,
beautifulcapture,347276@N23,8937271626,654,Riding into the Sunset,Conza Quenza,2013-06-03 09:55:16,2013-06-03 09:55:32,"[24105mm, 24105f4lisusm, ef24105mmf4lisusm, canoneos7d]",41,5,45005755@N08,2656,1,2009-11-24 04:26:08,2009-11-24 04:01:00,1143,"Tallinn, Estonia"
beautifulcapture,347276@N23,2479484501,655,Country road near Casterno,gaina,2008-05-10 04:17:16,2013-06-03 09:55:28,"[casterno, parcodelticino, road, strada]",73,0,24469477@N02,167,0,2008-03-09 07:23:34,2008-03-07 17:05:07,16,Italy
beautifulcapture,347276@N23,5410429052,656,Egypt10_1441,wallacefsk,2011-02-02 06:17:37,2013-06-03 09:55:13,"[egypt, cairo, sofi, dance]",12,0,21287822@N03,11285,1,2007-11-27 10:26:31,2007-11-27 10:19:50,85,Hong Kong
beautifulcapture,347276@N23,5409821589,657,Egypt10_1448,wallacefsk,2011-02-02 06:19:26,2013-06-03 09:55:10,"[egypt, cairo, sofi, dance]",73,0,21287822@N03,11285,1,2007-11-27 10:26:31,2007-11-27 10:19:50,85,Hong Kong
beautifulcapture,347276@N23,8895666366,658,Quarantained,Dominic.77,2013-05-30 17:14:05,2013-06-03 09:54:17,"[winter, cold, hautes, fagnes]",23,2,87292265@N04,42,0,2012-09-16 13:26:24,2012-09-16 13:19:40,14,
beautifulcapture,347276@N23,8937217640,659,Alternative Lingerie Shoot,OisinVink,2013-06-03 09:53:27,2013-06-03 09:53:37,"[oisinvinkphotography, lingerie, underwear, bra]",95,4,75050895@N02,186,1,2012-01-24 08:14:11,2012-01-23 23:10:57,2585,"Dublin, Ireland"
beautifulcapture,347276@N23,8937216884,660,Graduation Day,dr.snitch,2013-06-03 09:53:00,2013-06-03 09:53:06,"[columbia, university, graduate, graduation]",31,2,35612666@N00,1684,1,2005-11-11 14:48:23,2005-11-11 14:25:25,863,"Brooklyn NY, U.S.A."
beautifulcapture,347276@N23,8931529990,661,Class of 2013,Jesonis|Photography,2013-06-02 20:54:16,2013-06-03 09:51:05,[],23,4,53061132@N07,2124,1,2010-08-16 15:42:59,2010-08-16 15:37:19,1251,"Elkton, MD, USA"
beautifulcapture,347276@N23,8931527338,662,Friends,Jesonis|Photography,2013-06-02 20:53:58,2013-06-03 09:51:03,"[7d, aperture3, availablelight, canondslr]",11,2,53061132@N07,2124,1,2010-08-16 15:42:59,2010-08-16 15:37:19,1251,"Elkton, MD, USA"
beautifulcapture,347276@N23,8936611883,663,Mésange longue queue.,gphotosg,2013-06-03 09:50:31,2013-06-03 09:50:34,[],47,6,48825105@N02,317,1,2010-03-29 10:40:58,2010-03-29 08:28:57,320,
beautifulcapture,347276@N23,8937156224,664,Summertime sweet summertime,Charmaine Sylvia Photography,2013-06-03 09:41:46,2013-06-03 09:50:05,"[summer, fashion, style, portraits]",6,0,45889790@N06,45,0,2009-12-27 13:53:53,2009-12-24 19:56:47,319,
beautifulcapture,347276@N23,8915197425,665,cool and breeze,"Hotel Tierra Verde, Bocas del Toro",2013-06-01 14:13:20,2013-06-03 09:49:52,"[panama, travel, island, vacation]",16,1,87736812@N07,95,0,2012-09-27 11:56:01,2012-09-27 11:51:34,26,"bocas del toro, Panama"
beautifulcapture,347276@N23,8937182960,666,cozumel beach,mitch.mire,2013-06-03 09:44:25,2013-06-03 09:49:50,[blinkagain],22,4,12521020@N04,520,1,2007-09-01 09:35:58,2007-09-01 09:23:22,15,"Marrero, LA, USA"
beautifulcapture,347276@N23,8927005275,667,Flame-of-the-Forest in Bloom - Day 6,Winterline Nature Trust,2013-06-02 13:54:03,2013-06-03 09:48:51,"[winterline, nature, trust, conservation]",20,2,95668965@N00,754,1,2006-03-19 12:10:13,2006-03-19 10:05:33,19,
beautifulcapture,347276@N23,8877085925,668,Digital decade,MRfrukta,2013-05-29 06:13:53,2013-06-03 09:48:45,[],385,38,39374148@N08,69,0,2009-06-23 04:32:58,2009-06-10 04:07:09,1233,
beautifulcapture,347276@N23,8929147678,669,zonsondergang euromast,Ilya Korzelius,2013-06-02 16:08:48,2013-06-03 09:47:27,"[rotterdam, euromast, fotoilya, mullerpier]",95,16,80558249@N00,194,0,2006-08-04 07:38:24,2006-08-04 07:37:34,30,
beautifulcapture,347276@N23,8936284078,670,hydrangea 紫陽花,cate♪,2013-06-03 08:03:38,2013-06-03 09:45:34,[],32,18,47093873@N08,1320,1,2010-02-11 06:12:08,2010-01-29 07:45:47,134,
beautifulcapture,347276@N23,5729250313,671,A Star(Gazer Lily) Is Born - IMRAN™ — 1000+ Views!,ImranAnwar,2011-05-17 04:27:57,2013-06-03 09:45:16,"[2010, d300, eastpatchogue, flowers]",1049,3,28531664@N00,813,1,2005-12-22 21:20:30,2005-11-14 13:26:36,6194,
beautifulcapture,347276@N23,8928257796,672,,Erika Jo,2013-06-02 14:49:06,2013-06-03 09:44:47,"[bench, seat, chair, park]",11,4,48367388@N04,328,1,2010-03-13 10:02:01,2010-03-13 09:46:42,91,"Oshkosh, WI, United States"
beautifulcapture,347276@N23,8926851849,673,A Beach,PROMETHEUS101,2013-06-02 13:40:34,2013-06-03 09:44:34,"[abstract, art, autumn, beach]",67,11,89478156@N04,285,1,2012-10-31 16:21:18,2012-10-31 16:09:22,201,
beautifulcapture,347276@N23,8931192754,674,Something in my teeth?,stephen.darlington,2013-06-02 20:15:50,2013-06-03 09:44:33,"[england, hamptonwickpond, homepark, surrey]",281,9,14837608@N00,260,1,2006-08-19 14:26:54,2006-06-17 14:35:14,56,
beautifulcapture,347276@N23,8937113108,675,Troubled reflections,Ciao Anita!,2013-06-03 09:37:38,2013-06-03 09:44:12,"[wassenaar, thehague, laja, denhaag]",42,11,31683446@N02,1972,1,2008-10-23 14:17:51,2008-10-23 14:04:06,125,"Den Haag / L'Aja / The Hague, Nederland / Olanda / The Netherlands"
beautifulcapture,347276@N23,8937154054,676,water lily,ymk.sato,2013-06-03 09:41:12,2013-06-03 09:43:35,"[olympusomdem5, kernmacroswitarrx50mmf14, flower]",65,11,24721301@N03,1420,1,2008-03-16 01:35:46,2008-03-16 01:24:31,128,"Tokyo, Japan"
beautifulcapture,347276@N23,8928104955,677,,Erika Jo,2013-06-02 15:30:40,2013-06-03 09:43:15,[],13,3,48367388@N04,328,1,2010-03-13 10:02:01,2010-03-13 09:46:42,91,"Oshkosh, WI, United States"
beautifulcapture,347276@N23,8936534541,678,Mighty,muhilan.mg,2013-06-03 09:43:09,2013-06-03 09:43:14,"[d600, 24, 70, f28]",20,6,25697845@N04,293,1,2008-05-05 23:38:30,2008-04-15 11:53:20,769,"chennai, India"
beautifulcapture,347276@N23,8921857401,679,untitled,Jaÿa,2013-06-02 05:07:18,2013-06-03 09:41:54,"[self, selfportrait, girl, me]",24,1,48889077309@N01,44,0,2012-08-25 15:04:08,2004-07-23 08:56:55,73,"Quezon City, Philippines"
beautifulcapture,347276@N23,8922070145,680,untitled,Jaÿa,2013-06-02 05:34:17,2013-06-03 09:41:53,"[50mm, flowers, mirror]",6,2,48889077309@N01,44,0,2012-08-25 15:04:08,2004-07-23 08:56:55,73,"Quezon City, Philippines"
beautifulcapture,347276@N23,8936417695,681,Curves,High five o/,2013-06-03 09:34:25,2013-06-03 09:40:45,"[sony, nex5n, sony24mm, farms]",22,10,87715733@N08,163,1,2012-09-25 09:08:11,2012-09-25 08:49:33,89,
beautifulcapture,347276@N23,8936430523,682,flowers within,red4ourphotography,2013-06-03 09:30:39,2013-06-03 09:39:44,"[canon, eos, 60d, macro]",5,5,88544781@N08,197,1,2012-10-11 13:38:00,2012-10-11 12:57:01,125,"Near Malaga, Spain"
beautifulcapture,347276@N23,8875915587,683,Pup glamour shot,Russ-78,2013-05-29 03:15:09,2013-06-03 09:39:04,"[germanshepherd, gsd, dog, alsatian]",99,3,91028090@N08,221,1,2012-12-11 02:02:34,2012-12-11 01:23:34,57,
beautifulcapture,347276@N23,8926022949,684,Maya by Water BW,Rob Hoey,2013-06-02 12:25:32,2013-06-03 09:38:18,[],18,1,85922898@N00,7007,0,2006-12-23 10:46:57,2006-12-23 10:36:21,960,
beautifulcapture,347276@N23,8936448001,685,CNV000009,summer.child,2013-06-03 09:37:51,2013-06-03 09:38:07,"[canon, ft, ql, 35]",74,20,54552991@N05,153,0,2012-11-20 04:32:29,2010-10-05 04:30:25,570,
beautifulcapture,347276@N23,8757988200,686,Greater Stitchwarts,GOR44Photographic,2013-05-20 08:18:43,2013-06-03 09:37:05,"[flower, 5d, gor44, 100mm]",1944,123,61563441@N08,1000,1,2011-04-08 07:09:49,2011-04-07 10:43:22,138,"Hatfield, England"
beautifulcapture,347276@N23,8936455247,687,Play,NCazard,2013-06-03 09:36:15,2013-06-03 09:36:23,"[fuji, fujix100s, bw, nb]",110,5,32038825@N04,216,1,2012-11-01 15:59:50,2008-11-03 04:50:26,110,"Paris, France"
beautifulcapture,347276@N23,8936946134,688,215,Harry Lipson,2013-06-03 09:19:36,2013-06-03 09:35:34,"[backbayboston, thebackbay, boston, harrylipson]",31,19,52364684@N03,867,1,2010-07-25 10:02:01,2010-07-25 09:08:56,8921,
beautifulcapture,347276@N23,8928977175,689,Tiligherta - Lucertola,Mario Dessì,2013-06-02 16:59:52,2013-06-03 09:33:25,[],9,3,27461604@N07,153,0,2008-06-14 05:52:16,2008-06-08 12:56:08,91,
beautifulcapture,347276@N23,8897861077,690,Looking Down At Bullfrog Lake,larroyo33,2013-05-30 23:47:57,2013-06-03 09:32:56,"[sierranevada, highsierra, kingscanyonnationalpark, landscape]",43,2,93903728@N02,312,1,2013-03-09 11:22:13,2013-03-09 11:16:48,35,"San Diego, CA"
beautifulcapture,347276@N23,8897829195,691,Looking Down At Gilbert Lake,larroyo33,2013-05-30 23:48:01,2013-06-03 09:32:55,"[sierranevada, highsierra, inyonationalforest, johnmuirwilderness]",45,2,93903728@N02,312,1,2013-03-09 11:22:13,2013-03-09 11:16:48,35,"San Diego, CA"
beautifulcapture,347276@N23,8937051310,692,Damsels,sheepo1988,2013-06-03 09:30:27,2013-06-03 09:32:49,[blinkagain],51,5,66643744@N05,224,1,2011-08-22 12:47:46,2011-08-22 12:39:20,65,"Nantwich, England"
beautifulcapture,347276@N23,8936992472,693,セール(Sale),endworker,2013-06-03 09:24:22,2013-06-03 09:32:15,"[canon, new, f1, fd]",9,1,65373585@N08,949,1,2011-07-17 10:02:08,2011-07-17 09:54:24,131,
beautifulcapture,347276@N23,8936366463,694,変遷（vicissitude),endworker,2013-06-03 09:24:04,2013-06-03 09:32:13,"[canon, new, f1, fd]",8,0,65373585@N08,949,1,2011-07-17 10:02:08,2011-07-17 09:54:24,131,
beautifulcapture,347276@N23,8937023552,695,Magnolia,lily.jampol,2013-06-03 09:28:57,2013-06-03 09:29:51,"[blossom, magnolia, flowers, spring]",3,1,92121621@N04,196,1,2013-01-11 10:41:15,2013-01-11 10:31:50,28,"Ithaca, NY, USA"
beautifulcapture,347276@N23,8921665499,696,I Miss You Still,memories of time,2013-06-02 04:38:06,2013-06-03 09:29:48,"[japan, yokohama, car, hat]",46,11,25862681@N06,1189,1,2008-05-04 21:36:42,2008-04-20 07:42:36,1870,"Yokohama, JAPAN"
beautifulcapture,347276@N23,8881291893,697,Lirio Amarillo,pepebarambio,2013-05-29 13:49:04,2013-06-03 09:29:00,[lirioamarillo],155,12,15332699@N05,1644,1,2007-10-18 08:37:57,2007-10-18 08:13:04,2134,España
beautifulcapture,347276@N23,8934419887,698,,Little Wang,2013-06-03 05:10:13,2013-06-03 09:27:34,[],24,12,32593687@N08,1043,0,2008-11-18 04:06:39,2008-11-18 03:38:02,763,
beautifulcapture,347276@N23,8914196651,699,DSC_6840,nava writz,2013-06-01 12:33:43,2013-06-03 09:27:23,[rubby],1,0,47865262@N00,26850,1,2008-12-31 18:42:00,2005-08-25 21:23:01,171,"Los angles , New York city, USA "
beautifulcapture,347276@N23,8925465187,700,la jolla California the beach life,nava writz,2013-06-02 11:39:02,2013-06-03 09:27:22,[],0,0,47865262@N00,26850,1,2008-12-31 18:42:00,2005-08-25 21:23:01,171,"Los angles , New York city, USA "
beautifulcapture,347276@N23,8936975306,701,Lotus,hzyhlw,2013-06-03 09:23:11,2013-06-03 09:26:31,[],15,1,78972539@N03,119,0,2012-04-12 03:37:26,2012-04-12 03:35:13,0,
beautifulcapture,347276@N23,8923698787,702,Red-crested Pochard,S C photos,2013-06-02 08:50:19,2013-06-03 09:26:13,[],23,0,63533300@N06,3146,1,2011-05-31 05:56:51,2011-05-31 05:52:07,2,"Bolton, United Kingdom"
beautifulcapture,347276@N23,8923573949,703,Puffin,S C photos,2013-06-02 08:37:27,2013-06-03 09:26:12,[],9,2,63533300@N06,3146,1,2011-05-31 05:56:51,2011-05-31 05:52:07,2,"Bolton, United Kingdom"
beautifulcapture,347276@N23,8936936738,704,Japanese Garden,Ciao Anita!,2013-06-03 09:19:47,2013-06-03 09:25:34,"[wassenaar, thehague, laja, denhaag]",30,7,31683446@N02,1972,1,2008-10-23 14:17:51,2008-10-23 14:04:06,125,"Den Haag / L'Aja / The Hague, Nederland / Olanda / The Netherlands"
beautifulcapture,347276@N23,8936947916,705,Studio Portrait,Simon Ribbans,2013-06-03 09:24:52,2013-06-03 09:24:57,"[strobist, portrait, female, tattoos]",9,0,39979635@N06,325,0,2009-07-07 10:30:09,2009-06-29 14:24:27,72,
beautifulcapture,347276@N23,8936329877,706,Studio Portrait,Simon Ribbans,2013-06-03 09:24:52,2013-06-03 09:24:57,"[strobist, portrait, female, tattoos]",80,1,39979635@N06,325,0,2009-07-07 10:30:09,2009-06-29 14:24:27,72,
beautifulcapture,347276@N23,8928302720,707,"Vipera aspis francisciredi. Adult male in its habitat. Ticino, Switzerland",Matteo Di Nicola,2013-06-02 14:53:29,2013-06-03 09:24:44,"[vipera, aspis, viperaaspis, viperaaspisfrancisciredi]",76,9,22809630@N05,208,0,2008-01-16 02:31:11,2008-01-15 08:36:45,1357,Italy
beautifulcapture,347276@N23,8720471531,708,Indoor Window 3-0 F LR 5-4-13 J035,sunspotimages,2013-05-08 14:51:41,2013-06-03 09:24:28,"[lincolncottage5413, misc, windows, blinkagain]",34,4,27385755@N03,1583,1,2008-06-05 10:12:48,2008-06-05 10:10:06,146,"Gaithersburg, Maryland, USA"
beautifulcapture,347276@N23,8439993351,709,Phalaenopsis1,---ALight---,2013-02-03 05:27:07,2013-06-03 09:24:17,[],99,6,92699347@N08,44,0,2013-01-27 02:00:15,2013-01-27 01:51:15,4,"Kaiserslautern, Germany"
beautifulcapture,347276@N23,8752494680,710,20121225-IMG_7841,xningforever,2013-05-18 21:35:14,2013-06-03 09:24:07,[],9,1,32653142@N06,362,0,2010-04-12 12:42:37,2008-11-21 14:08:28,19,
beautifulcapture,347276@N23,8927163881,711,Bicho verde / Green bug,Anvica,2013-06-02 14:08:00,2013-06-03 09:22:57,"[bicho, bug, verde, green]",40,6,11080284@N02,1497,1,2007-08-07 09:34:39,2007-08-07 09:14:02,474,"Zaragoza, (España)"
beautifulcapture,347276@N23,8936939898,712,SENZA TEMPO-Lazurd,derrosenkavalier,2013-06-03 09:20:39,2013-06-03 09:22:46,"[dance, danza, performance, music]",6,0,27545466@N07,4670,1,2008-06-11 05:15:46,2008-06-11 03:10:02,114,
beautifulcapture,347276@N23,8674667238,713,chaotic city,Fekete Nándor,2013-04-23 00:28:12,2013-06-03 09:22:24,[],92,0,88538252@N06,177,0,2012-10-12 07:49:45,2012-10-12 07:26:43,15,
beautifulcapture,347276@N23,8843823256,714,Lively Amsterdam,mdniaz,2013-05-26 12:10:22,2013-06-03 09:22:11,"[amsterdam, holland, netherland, streetmusic]",10,0,88642102@N02,196,0,2012-10-14 22:13:04,2012-10-14 21:17:14,3,"Scarborough, Canada"
beautifulcapture,347276@N23,8936270633,715,...Celati nel verde...,Tenebre Viola,2013-06-03 09:21:35,2013-06-03 09:21:57,"[colori, natura, alberi, c\xc3\xa0disola]",58,10,63584365@N00,518,1,2007-01-22 11:05:08,2007-01-19 07:59:46,1884,"Spezzano di Fiorano (Modena), Italia, Italia"
beautifulcapture,347276@N23,6995431893,716,東山花灯路 ／ Higashiyama Hanatouro,Active-U,2012-03-18 22:16:02,2013-06-03 09:21:56,"[\xe4\xba\xac\xe9\x83\xbd, \xe5\xa4\x9c\xe6\x99\xaf, \xe8\x8a\xb1\xe7\x81\xaf\xe8\xb7\xaf, \xe9\xab\x98\xe5\x8f\xb0\xe5\xaf\xba]",278,16,54674924@N06,1168,1,2010-10-08 23:41:00,2010-10-08 10:15:23,193,"Kyoto, Japan"
beautifulcapture,347276@N23,8936929002,717,San Francisco. California.,carmen.costa,2013-06-03 09:18:22,2013-06-03 09:21:51,[sanfranciscocalifornia],24,1,35418547@N06,497,1,2009-02-14 11:38:35,2009-02-14 10:15:54,108,
beautifulcapture,347276@N23,8936878724,718,Yurena,Alejandro Zerené Homs,2013-06-03 09:19:43,2013-06-03 09:21:20,"[yurena, retrato, medioplano, naturalidad]",224,8,26634353@N03,711,1,2009-02-03 21:54:40,2008-05-16 11:38:45,423,"Santa Cruz de Tenerife, España"
beautifulcapture,347276@N23,8936239443,719,Light,Paul Tyrenius,2013-06-03 09:20:31,2013-06-03 09:21:15,[],21,7,82254664@N02,453,1,2012-07-16 17:50:34,2012-07-09 14:01:18,743,"Stockholm, Sweden"
beautifulcapture,347276@N23,8936952092,720,Barquito 029,kalima2006,2013-06-03 09:20:37,2013-06-03 09:20:58,"[barcos, ships, vessels]",0,0,45295033@N00,214,0,2006-11-20 01:14:26,2006-11-20 01:08:21,167,"Seville, Spain"
beautifulcapture,347276@N23,5393892656,721,Fallen Leaves. Mikhailovsky Garden.,Peer.Gynt,2011-01-27 14:14:54,2013-06-03 09:20:55,[blinkagain],140,0,25554263@N04,1824,1,2008-04-11 13:13:29,2008-04-11 12:51:24,724,"St. Petersburg, Russia"
beautifulcapture,347276@N23,8936288283,722,Blühender Kaktus,roeschen56,2013-06-03 09:18:42,2013-06-03 09:18:52,"[blumen, kaktus, wilhelma]",11,0,34436157@N05,1218,1,2009-01-17 07:45:11,2009-01-17 07:38:12,66,
beautifulcapture,347276@N23,8936934906,723,Melon,kalima2006,2013-06-03 09:18:37,2013-06-03 09:18:38,"[melon, fruits, frutas]",7,0,45295033@N00,214,0,2006-11-20 01:14:26,2006-11-20 01:08:21,167,"Seville, Spain"
beautifulcapture,347276@N23,8919737617,724,Bike,Cutz-Yoshio,2013-06-01 23:53:15,2013-06-03 09:15:03,[],1,0,62453465@N00,2779,1,2006-10-06 09:24:20,2006-10-06 08:51:55,88,Ichikawa
beautifulcapture,347276@N23,8936188541,725,Siena: il Duomo (21021),Danilo Antonini (Pescarese),2013-06-03 09:03:38,2013-06-03 09:14:34,"[siena, duomo, toscana, chiesa]",67,10,55041997@N06,730,1,2010-10-21 10:15:42,2010-10-21 06:42:56,1496,
beautifulcapture,347276@N23,2550903959,726,"Hansestadt Rostock, Neuer Markt, IMG_0809+1",wolfro54,2008-06-04 12:45:10,2013-06-03 09:14:30,"[hansestadtrostock, markt, mecklenburgvorpommern, h\xc3\xa4userzeile]",391,4,12883835@N02,716,1,2007-09-07 09:31:11,2007-09-07 07:28:03,101,
beautifulcapture,347276@N23,8649986852,727,Cloud light,Karim Skalli,2013-04-14 15:19:08,2013-06-03 09:14:28,"[flickriosapp:filter=nofilter, uploaded:by=flickrmobile, photography, art]",18,2,54613011@N04,157,0,2011-05-06 17:15:37,2010-10-06 16:29:03,51,
beautifulcapture,347276@N23,6869353471,728,Sunset through a dirty window,Karim Skalli,2012-02-13 07:21:05,2013-06-03 09:14:26,"[newyorkcity, texture, sunset, usa]",24,1,54613011@N04,157,0,2011-05-06 17:15:37,2010-10-06 16:29:03,51,
beautifulcapture,347276@N23,8920347192,729,Intrigued,Cutz-Yoshio,2013-06-01 23:53:16,2013-06-03 09:14:22,[],21,1,62453465@N00,2779,1,2006-10-06 09:24:20,2006-10-06 08:51:55,88,Ichikawa
beautifulcapture,347276@N23,8906807632,730,Nathalie,liquidends,2013-06-03 09:10:39,2013-06-03 09:12:12,"[nikon, d7000, alienbeesb800, hot]",23,6,61688168@N08,855,1,2011-04-10 18:14:55,2011-04-10 18:07:16,701,"Toronto , Canada"
beautifulcapture,347276@N23,8936207269,731,.,sonicc1,2013-06-03 09:05:53,2013-06-03 09:11:58,[],39,12,64626306@N02,20,1,2012-12-23 15:25:04,2011-06-29 17:09:17,2,
beautifulcapture,347276@N23,8936849474,732,"220/365 - Good night, Taipei",iAsn1111,2013-06-03 09:08:17,2013-06-03 09:11:45,[],37,3,89274445@N04,220,1,2012-10-27 12:13:27,2012-10-27 10:36:25,27,
beautifulcapture,347276@N23,8936002640,733,Party,Fábio.Mattos,2013-06-03 07:30:57,2013-06-03 09:11:24,"[f\xc3\xa1bio, mattos, f\xc3\xa1biomattos, noite]",14,3,71374100@N00,5414,1,2007-08-02 10:46:01,2006-07-06 04:46:04,745,"Porto Alegre, Brasil"
beautifulcapture,347276@N23,8935380463,734,Party,Fábio.Mattos,2013-06-03 07:30:58,2013-06-03 09:11:24,"[f\xc3\xa1bio, mattos, f\xc3\xa1biomattos, noite]",102,3,71374100@N00,5414,1,2007-08-02 10:46:01,2006-07-06 04:46:04,745,"Porto Alegre, Brasil"
beautifulcapture,347276@N23,8936855898,735,Años en el rostro,decorrea2,2013-06-03 09:10:59,2013-06-03 09:11:00,[],27,1,91919945@N05,343,1,2013-01-06 16:12:44,2013-01-06 15:57:21,141,"Envigado, Colombia "
beautifulcapture,347276@N23,5833291240,736,Gesche,Juliet Alpha November,2011-06-14 11:55:20,2013-06-03 09:08:55,"[jan, meifert, liebekunstgeschenkede, sch\xc3\xb6n]",66,2,41909159@N05,498,1,2009-09-19 07:11:52,2009-08-28 07:12:34,104,
beautifulcapture,347276@N23,8936854384,737,Dubai Downtown,DjordjeR,2013-06-03 09:08:50,2013-06-03 09:08:53,"[dubai, dubaidowntown, dubaimall, uae]",5,1,47508852@N02,110,0,2010-05-21 09:02:16,2010-02-14 08:51:08,40,"Belgrade, Serbia"
beautifulcapture,347276@N23,8936350226,738,,Marcos Ferreiro,2013-06-03 08:12:38,2013-06-03 09:06:10,[],10,9,50826927@N02,347,1,2010-06-04 07:35:25,2010-06-04 07:30:41,857,Barcelona
beautifulcapture,347276@N23,8936637064,739,DSC_2065,Keith37,2013-06-03 08:44:22,2013-06-03 09:05:13,[],16,0,78747981@N00,3338,1,2008-01-20 02:25:52,2007-02-06 05:03:57,158,
beautifulcapture,347276@N23,8750573144,740,Sunset @ Lake Kasumigaura,chibitomu,2013-05-18 08:15:50,2013-06-03 09:03:21,"[canon, eos, 5dmarkii, canonef1740f4lusm]",5871,255,49889381@N03,401,1,2010-05-04 17:07:31,2010-05-04 08:57:52,239,"Naraha, Fukushima, Japan"
beautifulcapture,347276@N23,8875767891,741,Spider macro,Russ-78,2013-05-29 02:53:09,2013-06-03 09:02:46,"[macro, jumping, spider, jumpingspider]",69,8,91028090@N08,221,1,2012-12-11 02:02:34,2012-12-11 01:23:34,57,
beautifulcapture,347276@N23,8055066888,742,WELLNESS,kawasakier6n,2012-10-04 18:01:24,2013-06-03 09:00:59,"[girl, italia, legs, model]",1422,21,77885581@N08,711,1,2012-04-30 20:27:24,2012-04-30 20:06:30,708,"Ravenna, Italy"
beautifulcapture,347276@N23,8936766328,743,Mula,decorrea2,2013-06-03 09:00:22,2013-06-03 09:00:52,[],42,2,91919945@N05,343,1,2013-01-06 16:12:44,2013-01-06 15:57:21,141,"Envigado, Colombia "
beautifulcapture,347276@N23,8935668553,744,"New Norcia ruins, Western Australia",Marc Russo (Australia),2013-06-03 08:04:33,2013-06-03 08:59:31,[],55,12,29857839@N03,4120,1,2008-08-24 08:56:29,2008-08-24 08:49:59,794,"Perth, Australia"
beautifulcapture,347276@N23,8933140428,745,"New Norcia ruins, Western Australia",Marc Russo (Australia),2013-06-03 00:18:15,2013-06-03 08:59:28,[],38,11,29857839@N03,4120,1,2008-08-24 08:56:29,2008-08-24 08:49:59,794,"Perth, Australia"
